Sector,Camera,CCD,RA_center,DEC_center,ROTATION,RA_corner1,DEC_corner1,RA_corner2,DEC_corner2,RA_corner3,DEC_corner3,RA_corner4,DEC_corner4
65,2,4,212.38378037624946,-52.921733383154276,151.94574067214745,225.24947325601764,-50.01409528918903,217.52484480587577,-61.10757110070392,198.25239149773512,-54.37816916444429,209.15237204005894,-45.26578119459535
65,3,1,208.3922154082972,-79.98105356074804,148.712377372517,242.2348154825146,-75.96165137006936,256.83323872814924,-87.34419293978085,162.10290364909991,-78.28349155963063,201.7700946124857,-71.61563247915782
65,3,2,175.477656596102,-70.24695488099422,116.95093248954203,201.38688494021176,-71.51159459206431,161.95027321400738,-78.12470464342394,155.4897263265362,-66.04493048664261,181.01436198866173,-62.60519544811893
65,3,3,137.25876280874158,-71.8447400209816,-102.76691274190404,127.14509950342322,-64.80423983261164,154.83333210261424,-66.07392154243632,160.63983521917126,-78.18300160492007,109.20182193270179,-75.00604742709338
65,3,4,113.91927319970699,-83.60368538125623,-125.25378057014943,108.84902850972594,-75.13679921365515,160.86404129884394,-78.33962765185277,258.64902542609184,-87.58020157887812,55.937319054052274,-80.78786469863607
65,4,1,77.22412372929102,-73.9103414781019,19.67599080928978,56.29853364824929,-80.49752996793116,55.10268143953283,-69.0128395036783,86.2175449993473,-65.8179092123242,109.18626167003491,-75.13125940523238
65,4,2,107.96741697746988,-66.51255602098578,49.87664255383389,109.62470352888568,-75.00859512617475,86.5794181125221,-65.74789184844302,106.9691966254052,-58.0393520378014,126.74677017368553,-64.65908756819492
65,4,3,90.8030650758229,-57.1263588215291,-147.67016965326965,93.48033467629938,-49.34894381373503,106.57616128318395,-57.84492831739699,86.23030452358677,-65.48638913682302,76.27245551706129,-54.641921095231545
65,4,4,67.86808386957567,-62.073945997522145,-166.5877221288342,76.0082825786841,-54.69997468295652,85.88186069774821,-65.56613959241145,55.100990101505595,-68.73519785074055,55.32222316064653,-57.25654571148132
66,1,1,254.24769256204164,-48.44833622091819,-9.4350430255374,243.58434585972748,-52.62501522079313,247.44994010823638,-41.43855494520416,263.85468554548373,-42.9765750718762,263.26687337499396,-54.87700019546626
66,1,2,273.27363477657747,-48.81074918986751,5.733569313210628,263.56674675700276,-54.87527701140843,264.08727085859596,-42.9720004935322,280.6583109325721,-42.07460418967451,283.6380311796465,-53.38672853458946
66,1,3,272.00146325712814,-36.56081184756537,-177.0565471206309,278.19142314115743,-30.50911803992664,280.60762233717634,-41.831504168709714,264.1019855380874,-42.71455372677621,264.4544853624404,-30.8085128632246
