Dates Flux Corrflux Xpos Ypos
2273.935166 2271120.112628 0.9953779732459967 7.954387 6.388231
2273.935847 2268693.928575 0.9941306386113816 7.957228 6.383845
2273.936528 2266387.479492 0.9928753069051771 7.959503 6.379299
2273.93721 2268822.835386 0.9926911739140608 7.949557 6.374547
2273.937891 2268339.51708 0.9943259353841094 7.960008 6.385143
2273.938572 2266464.883513 0.9919314157680916 7.955448 6.372387
2273.939253 2266416.029214 0.9926013225368743 7.958365 6.377242
2273.939934 2269090.747171 0.9958461966432969 7.965625 6.392754
2273.940615 2272268.539841 0.9927373567374397 7.939394 6.367513
2273.941296 2269363.035934 0.9939518988196735 7.954674 6.381056
2273.941977 2264982.629426 0.9921435584533645 7.96242 6.375554
2273.942658 2271313.195847 0.9927219802463356 7.942443 6.369261
2273.943339 2267202.005554 0.9910620777581364 7.948789 6.365283
2273.94402 2268262.848484 0.9907507826748572 7.944506 6.360522
2273.944701 2274017.702983 0.9947279334809757 7.942268 6.378295
2273.945382 2270853.421627 0.9941406524679143 7.951827 6.378582
2273.946063 2269342.027994 0.9902205405206909 7.936635 6.356249
2273.946744 2268763.607396 0.9910294139569997 7.943135 6.362359
2273.947425 2267767.419402 0.9909336062169042 7.946881 6.362841
2273.948106 2267526.770359 0.9873313036875296 7.929158 6.338954
2273.948788 2271310.125579 0.9916978265993155 7.937327 6.362491
2273.949469 2267506.709562 0.9890654098479226 7.938679 6.350536
2273.95015 2269955.631013 0.9874295541051087 7.921125 6.334728
2273.950831 2265204.034278 0.9857458482942297 7.929429 6.332062
2273.951512 2267962.464272 0.9889757440363309 7.936118 6.349508
2273.952193 2267652.988345 0.9890175658831336 7.937706 6.350124
2273.952874 2268681.419829 0.9905679561438695 7.942504 6.358229
2273.953555 2268284.912685 0.9887222177685753 7.933972 6.346914
2273.954236 2269487.742569 0.9906036274605686 7.940074 6.35683
2273.955598 2269913.667205 0.9919632169201565 7.945835 6.364741
2273.956279 2270382.201056 0.9906320098592891 7.936515 6.355881
2273.95696 2273314.121917 0.9929339559919069 7.937393 6.366395
2273.957641 2267020.454421 0.9905514814401541 7.949181 6.360252
2273.958322 2268722.424553 0.9897513425350598 7.938721 6.352238
2273.959003 2273349.627703 0.9926744138143773 7.937189 6.363556
2273.959684 2267258.425749 0.9908404258810474 7.949872 6.361673
2273.960365 2269826.114556 0.9891196195606374 7.931859 6.345626
2273.961046 2270012.121294 0.9893272154363383 7.932429 6.34657
2273.961728 2267846.844487 0.9895782556635103 7.941251 6.352386
2273.962409 2271954.678076 0.9925937766591884 7.942151 6.365068
2273.96309 2270213.388952 0.9894031686574732 7.932676 6.346224
2273.963771 2273159.924653 0.9924928516927254 7.937103 6.362545
2273.964452 2269372.26777 0.9910805788580185 7.943969 6.359287
2273.965133 2271404.825735 0.9934071406616083 7.949311 6.370317
2273.965814 2272248.387011 0.9891128709062692 7.924205 6.340057
2273.967176 2275001.555418 0.9961684369833004 7.951023 6.381522
2273.967857 2272715.362233 0.9937874826236044 7.94641 6.370739
2273.968538 2269856.197975 0.989139724747891 7.933096 6.34464
2273.969219 2274898.089934 0.9924299700709232 7.931729 6.358087
2273.9699 2271129.782702 0.9910704206211474 7.938986 6.354999
2273.970581 2269352.393381 0.9884972786314382 7.931988 6.340775
2273.971262 2278260.390495 0.9922489528354703 7.918492 6.350933
2273.971943 2271178.776912 0.9895863574225843 7.931742 6.344333
2273.973305 2272193.086127 0.9980033784397546 7.972547 6.395028
2273.973986 2274924.519135 0.9955844449224207 7.949583 6.376912
2273.974668 2274862.97137 0.992822579461454 7.936065 6.358877
2273.975349 2273613.457806 0.9934651557192508 7.943844 6.365207
2273.97603 2273746.315966 0.9902969005311096 7.92734 6.343472
2273.976711 2274553.602054 0.9917838287631845 7.931523 6.352725
2273.977392 2271332.187023 0.9899443924885845 7.934154 6.345558
2273.978073 2272763.304392 0.9906162834606681 7.931983 6.347972
2273.978754 2272376.981223 0.9909286338732857 7.935847 6.350054
2273.979435 2275777.998371 0.9900718860508918 7.91867 6.338123
2273.980116 2274292.630944 0.9898057189507395 7.922969 6.338842
2273.980797 2276092.824492 0.9914925133912903 7.92615 6.346478
2273.981478 2275526.304758 0.9916090890618265 7.928425 6.348646
2273.982159 2278164.111884 0.9944006707311424 7.933901 6.362256
2273.98284 2274789.908662 0.9945646901749982 7.948153 6.367837
2273.983521 2278148.982146 0.9922061759898275 7.92215 6.347848
2273.984202 2275877.587555 0.9887133220964426 7.912419 6.326909
2273.984883 2278647.369931 0.9924844111376488 7.922525 6.348223
2273.985564 2275149.941147 0.9880596008444883 7.911656 6.323492
2273.986245 2277910.11921 0.9892426529220272 7.908299 6.326194
2273.986926 2283393.69607 0.9917655607497503 7.900837 6.334327
2273.987608 2275075.849153 0.9875908484409153 7.910472 6.319196
2273.988289 2278659.620543 0.9897647607907146 7.908878 6.328069
2273.989651 2282523.990974 0.9909751159561799 7.901209 6.329014
2273.990332 2283844.584819 0.9919313785221967 7.901849 6.333094
2273.991013 2279751.830454 0.9903465907586895 7.908671 6.329539
2273.991694 2284189.056768 0.9923801103477535 7.903188 6.33553
2273.993056 2294826.532615 0.9894078046280291 7.844704 6.285126
2273.993737 2280841.240726 0.9864733695673131 7.884045 6.295568
2273.994418 2281174.191566 0.9891638371477771 7.898162 6.316512
2273.995099 2286580.2178 0.9905017377079265 7.884633 6.315407
2273.99578 2286621.783399 0.9920266982317035 7.89264 6.32749
2273.996461 2281235.626072 0.9887858656251399 7.89661 6.312749
2273.997142 2278997.674138 0.9896659758410205 7.9093 6.324739
2273.997823 2278152.696238 0.9878772514806504 7.903222 6.31245
2273.998504 2283365.87982 0.990974746730589 7.900395 6.32525
2273.999185 2278723.466588 0.9898255193842905 7.912276 6.32554
2273.999867 2283214.590846 0.9910378972458513 7.901444 6.325923
2274.001229 2284610.777128 0.9964629313873317 7.924463 6.362079
2274.00191 2284734.210262 0.9938618421035368 7.911161 6.343352
2274.002591 2286503.171361 0.9931833531664159 7.900459 6.33546
2274.003272 2277723.125487 0.9899517498040482 7.916834 6.328325
2274.003953 2282500.320375 0.9902393234867248 7.90007 6.321099
2274.004634 2283505.385247 0.9915889074183191 7.903936 6.328941
2274.005315 2282920.635804 0.989903756504304 7.898232 6.316234
2274.005996 2285455.11113 0.9908034169946984 7.892507 6.318663
2274.006677 2278930.003953 0.9883084790464506 7.903932 6.313018
2274.007358 2284762.722703 0.9940498413890183 7.912466 6.34427
2274.008039 2286005.27214 0.9917281987241547 7.896248 6.323999
2274.00872 2283145.87817 0.9899597942638871 7.896891 6.316867
2274.009401 2284475.667913 0.9897713961124898 7.891749 6.311605
2274.010082 2284983.824354 0.9912402470052736 7.898062 6.321882
2274.010763 2290888.529737 0.9952590877966372 7.897374 6.34016
2274.011444 2284439.328733 0.9891278162680663 7.888065 6.306668
2274.012126 2285334.784772 0.9920877135646928 7.901148 6.327757
2274.012807 2286283.934285 0.9911341456995483 7.892628 6.318199
2274.013488 2283235.508405 0.9907574948346202 7.902106 6.321803
2274.014169 2292209.395257 0.9929079489770284 7.879252 6.319628
2274.015531 2284653.168299 0.9888295734198306 7.886022 6.303303
2274.016212 2295163.632614 0.9949218956720877 7.879937 6.328355
2274.016893 2288628.529318 0.9921454464923399 7.889422 6.320896
2274.017574 2291917.921058 0.9917825754217862 7.874895 6.310364
2274.018255 2288304.365105 0.9928165395366801 7.895313 6.325926
2274.018936 2289632.770862 0.9924950981685386 7.88893 6.320241
2274.019617 2287603.439891 0.9906344578592156 7.886738 6.309586
2274.020298 2287747.98386 0.990473738856301 7.885958 6.307353
2274.020979 2289336.636695 0.992093429012916 7.88827 6.317352
2274.02166 2294822.371218 0.9936967735452253 7.876612 6.317482
2274.022341 2292187.815887 0.9926342779052617 7.881276 6.314479
2274.023022 2289843.179643 0.9926796873503024 7.89037 6.320176
2274.023703 2293730.150562 0.9934635580608017 7.879258 6.318298
2274.024384 2294151.477559 0.9938131071205448 7.879649 6.320105
2274.025065 2297160.107467 0.9949672052718257 7.874558 6.322578
2274.025747 2300015.72138 0.9967842160605499 7.874067 6.33038
2274.026428 2298835.826717 0.9948346915569896 7.868139 6.316954
2274.027109 2288959.912782 0.9917943464872133 7.889418 6.314635
2274.02779 2294407.690119 0.9924891667369912 7.872417 6.30757
2274.028471 2297265.99781 0.9933995818844897 7.866646 6.308164
2274.029152 2297558.955223 0.9945946845658014 7.87204 6.317691
2274.029833 2301290.721966 0.9952663474789812 7.861534 6.314266
2274.030514 2294677.832892 0.9931344519633583 7.875164 6.312209
2274.031195 2294368.505298 0.9922037848397751 7.871363 6.304873
2274.031876 2298890.802849 0.9940324829537399 7.865293 6.308388
2274.032557 2301225.231584 0.9956784792561061 7.864102 6.317922
2274.033238 2302968.714564 0.9943715186361054 7.849966 6.301876
2274.033919 2303400.670093 0.9951211275242933 7.853046 6.307138
2274.035281 2297415.677493 0.9921086666546972 7.859738 6.295375
2274.035962 2300129.406235 0.9960057957565379 7.871977 6.321616
2274.036643 2302811.395654 0.9954590026546061 7.85803 6.311
2274.037325 2303817.621642 0.9963490453044695 7.85945 6.315925
2274.038006 2306517.655388 0.9971073849860196 7.853219 6.315772
2274.038687 2306181.285901 0.9958458103023169 7.846852 6.305793
2274.039368 2304386.972181 0.9962926113605218 7.857896 6.313186
2274.040049 2298093.86024 0.9923781110782449 7.859896 6.294907
2274.04073 2305115.190866 0.9967858569301009 7.857502 6.315933
2274.041411 2304064.951008 0.9963626119962398 7.858931 6.315118
2274.042092 2304136.777009 0.993211352186228 7.839643 6.286289
2274.042773 2303934.091141 0.9964060314122729 7.859546 6.315931
2274.043454 2303652.957075 0.995704165727628 7.857796 6.309583
2274.044135 2305646.413524 0.9959897672837944 7.851135 6.30737
2274.044816 2305321.574288 0.996287887485069 7.854596 6.310456
2274.045497 2311599.642957 0.9989629914581525 7.843297 6.319666
2274.046178 2304457.312536 0.9956967484704288 7.854672 6.30739
2274.046859 2307079.282343 0.9996539111053124 7.865094 6.335693
2274.04754 2304148.583672 0.9957860767392072 7.855841 6.309454
2274.048221 2309094.513086 0.9967223638485246 7.841134 6.30529
2274.048902 2300520.607262 0.9935501135053956 7.858338 6.298002
2274.049583 2305251.92239 0.9953299013581683 7.848351 6.302877
2274.050264 2306949.665521 0.9970151997544057 7.851986 6.313029
2274.050946 2303428.812188 0.9941628773003395 7.850475 6.295604
2274.051627 2310120.850599 0.9987847755721182 7.84927 6.320793
2274.052989 2309669.561849 0.9953155330300588 7.830823 6.289584
2274.05367 2306037.171606 0.9950426852426579 7.845614 6.296225
2274.054351 2305669.299552 0.9972719173517982 7.860056 6.317035
2274.055032 2306948.40446 0.9950702709247062 7.841222 6.294641
2274.055713 2302575.911557 0.9943010475985372 7.855083 6.298875
2274.056394 2306668.339126 0.9932869956698533 7.831997 6.277003
2274.057075 2308475.135283 0.9966093187625262 7.844657 6.304462
2274.057756 2310866.036939 0.9961162158482968 7.83199 6.292944
2274.058437 2310272.166169 0.9981425152859746 7.847396 6.312735
2274.059118 2307698.858396 0.9947748084769336 7.838387 6.287797
2274.059799 2308875.132438 0.9946306145767229 7.832261 6.283014
2274.06048 2307450.787842 0.9954858614025001 7.843584 6.295536
2274.061161 2304487.842214 0.994188765273521 7.848482 6.291041
2274.061842 2312011.73856 0.9970514992486399 7.833997 6.297857
2274.062523 2310672.274283 0.9953180036653498 7.829496 6.284031
2274.063205 2310239.515885 0.9958412374197937 7.834432 6.290766
2274.063886 2310280.503166 0.9956732001536261 7.83338 6.288834
2274.064567 2310434.280074 0.9951588251136659 7.829072 6.283502
2274.065248 2310223.08148 0.9962321696356404 7.837702 6.29395
2274.065929 2310854.927147 0.9957973410143024 7.832968 6.287289
2274.06661 2309617.710778 0.9953189711876453 7.834208 6.287066
2274.067291 2312744.459348 0.9967977485537954 7.830531 6.292247
2274.067972 2307255.732672 0.9934232455190711 7.832699 6.274521
2274.068653 2312238.070091 0.9950509262032772 7.822076 6.275213
2274.069334 2311199.658424 0.9958337250667415 7.831327 6.286966
2274.070015 2313464.181583 0.9971139766232266 7.830105 6.292706
2274.070696 2312299.173857 0.9960246626750052 7.827409 6.285921
2274.071377 2312682.083451 0.9959007781500093 7.825123 6.28331
2274.072058 2312987.736465 0.99618474233115 7.826795 6.284294
2274.072739 2310447.819395 0.9948840066465119 7.829616 6.278565
2274.07342 2312023.442289 0.9944650079577255 7.819309 6.269285
2274.074101 2312184.643972 0.9947212157096404 7.821188 6.270843
2274.074782 2316223.610369 0.9961172087488419 7.811888 6.273028
2274.075463 2313931.39666 0.9959237218921377 7.822147 6.27753
2274.076145 2309687.048509 0.9937970352914768 7.826718 6.268611
2274.076826 2312022.056174 0.9934401216702025 7.814147 6.255594
2274.077507 2315249.025446 0.9941729614169829 7.803104 6.252797
2274.078188 2315074.547273 0.9966506851096867 7.821514 6.281909
2274.078869 2316000.550808 0.9954693246775475 7.80984 6.265096
2274.07955 2318074.18819 0.9955991054270225 7.80179 6.258007
2274.080231 2315568.246089 0.994125834652107 7.802353 6.249852
2274.080912 2316274.918578 0.995183877832617 7.80673 6.260444
2274.082955 2313753.684356 0.9921965938267384 7.798364 6.22931
2274.083636 2315024.834894 0.9953706105085643 7.814541 6.266727
2274.084317 2313577.517141 0.9926294613340588 7.80164 6.237445
2274.084998 2314603.196685 0.9950815098515261 7.814201 6.265124
2274.085679 2316473.387265 0.9944727436074802 7.802114 6.249237
2274.08636 2314139.368266 0.9937906783100577 7.806573 6.251625
2274.087041 2313750.690738 0.9942991914321448 7.813115 6.258608
2274.087722 2315805.635067 0.9944802562099163 7.804483 6.252926
2274.088404 2313886.455117 0.9931036842367269 7.803259 6.243084
2274.089085 2314978.959678 0.993729040782388 7.80266 6.246741
2274.089766 2316053.737854 0.9949014721548395 7.805535 6.25799
2274.090447 2307672.934712 0.9916532430374542 7.822143 6.250209
2274.091128 2317095.266416 0.9950917110211853 7.803063 6.255254
2274.091809 2317087.40253 0.9952305294964142 7.803843 6.257285
2274.09249 2314467.905131 0.9936023693738765 7.804341 6.247133
2274.093171 2318234.270864 0.9961643758501065 7.805563 6.263992
2274.093852 2314752.616296 0.9944249080018462 7.810638 6.255133
2274.094533 2314018.213125 0.9930621503003255 7.802778 6.241504
2274.095214 2314747.354221 0.9928922703966453 7.799751 6.234
2274.095895 2318145.217415 0.9956669177522606 7.803515 6.257228
2274.096576 2316237.259382 0.9949311637603494 7.806711 6.256055
2274.097257 2316425.581989 0.994854081363057 7.804968 6.254567
2274.097938 2315243.318537 0.9933068781171522 7.801216 6.237028
2274.098619 2317119.8417 0.9941760827134789 7.799795 6.239594
2274.0993 2314292.639233 0.9922983181672823 7.798756 6.226079
2274.099981 2315533.522197 0.9943084312453367 7.804948 6.251466
2274.100662 2318384.989719 0.9951682022219691 7.800839 6.247853
2274.101343 2314698.644327 0.9918962819006774 7.79546 6.215419
2274.102025 2314192.311373 0.992027611653604 7.797839 6.22166
2274.102706 2315178.165874 0.9931205419088716 7.800032 6.23469
2274.103387 2314133.446775 0.9926916975868825 7.801139 6.234149
2274.104068 2314249.893596 0.9923598262156108 7.798996 6.227663
2274.104749 2318116.56228 0.9939913370774904 7.795652 6.229951
2274.10543 2315129.46093 0.9932356339261019 7.801276 6.236505
2274.106111 2326445.735647 0.9974680440998437 7.786624 6.235603
2274.106792 2318142.535384 0.9955358461579069 7.803881 6.254442
2274.107473 2316229.706362 0.9930603982242655 7.796492 6.22648
2274.108154 2316200.924898 0.9938749685672778 7.801175 6.24034
2274.108835 2315676.524898 0.9924665083770408 7.795452 6.219073
2274.110197 2316515.941431 0.9924558946813244 7.79319 6.211937
2274.110878 2319376.936828 0.9955128653837554 7.799861 6.247072
2274.111559 2316499.569334 0.9930039079157225 7.795815 6.223107
2274.11224 2313604.431344 0.9914374379373192 7.796576 6.214703
2274.112921 2314712.492145 0.9917066043302845 7.794271 6.211595
2274.113602 2314209.561912 0.9907630427896597 7.790394 6.195329
2274.114284 2315821.451858 0.9929663911799014 7.798195 6.226845
2274.114965 2316282.488385 0.9929033503680834 7.796049 6.222731
2274.115646 2317658.365893 0.9939405547674164 7.797334 6.231731
2274.116327 2315994.392561 0.9921109697186504 7.792763 6.209205
2274.117008 2316705.165671 0.9925428131979391 7.792861 6.212368
2274.117689 2313558.546184 0.9904263729742351 7.790724 6.193354
2274.11837 2316008.454745 0.9919153551737323 7.791923 6.204635
2274.119051 2314354.604091 0.9909012645030086 7.791378 6.196668
2274.120413 2320252.404973 0.9939555831136426 7.790427 6.211746
2274.121094 2315311.422806 0.9919364409308371 7.795166 6.210149
2274.121775 2320422.396375 0.9940236038238964 7.790219 6.211802
2274.122456 2326699.599344 0.9975180214591344 7.789268 6.231994
2274.123137 2321371.726786 0.995613322872449 7.795688 6.234901
2274.123818 2320474.216066 0.9941233489262176 7.790414 6.213611
2274.124499 2319432.125202 0.9939978828956487 7.793273 6.219076
2274.12518 2316096.892153 0.9929672016738952 7.798883 6.223595
2274.125861 2318470.91391 0.993401205014754 7.792831 6.214941
2274.126543 2316785.157592 0.9924736963735877 7.79373 6.208989
2274.127224 2318490.585909 0.9943265623941692 7.798105 6.231705
2274.127905 2318330.637193 0.9932818954115252 7.793112 6.213224
2274.128586 2315544.889868 0.9927591837900329 7.79926 6.223923
2274.129267 2316938.804838 0.9926043214055149 7.79334 6.210979
2274.129948 2316907.23582 0.9931084166320847 7.796947 6.220492
2274.130629 2318216.642423 0.993857079238255 7.797029 6.22476
2274.13131 2315699.449688 0.9915392635278052 7.791872 6.198001
2274.131991 2319718.156493 0.9937196313292265 7.792128 6.210099
2274.132672 2318484.837529 0.9935029045383929 7.794699 6.215688
2274.133353 2320682.615264 0.9958623594649052 7.800178 6.242521
2274.134034 2318084.722196 0.9935689420701953 7.796214 6.220084
2274.134715 2317146.245116 0.9925336287977823 7.793332 6.20688
2274.135396 2317018.027005 0.9927889308971779 7.79508 6.213258
2274.136077 2318463.713023 0.9938204034491069 7.796286 6.222109
2274.136758 2316932.986697 0.9931792472021183 7.797531 6.221386
2274.137439 2316132.852508 0.9924755446681927 7.796044 6.214052
2274.13812 2317397.551714 0.9926444662072023 7.793049 6.207207
2274.138801 2318172.68472 0.9935039847975093 7.79542 6.218328
2274.139483 2318881.833474 0.9941499263109891 7.797042 6.224924
2274.140164 2318756.28193 0.9937716734381989 7.795217 6.218923
2274.140845 2321111.798166 0.9959030780574543 7.799767 6.239914
2274.141526 2317045.117847 0.9923608103210125 7.792347 6.204309
2274.142207 2320586.092084 0.9942723029928601 7.7923 6.214524
2274.142888 2316750.045492 0.992183468417702 7.792749 6.202594
2274.143569 2319918.589349 0.9942831698031944 7.794486 6.219871
2274.14425 2316652.731213 0.9920070381842911 7.791507 6.199978
2274.144931 2316171.652903 0.992011270779393 7.793422 6.204038
2274.145612 2319040.96674 0.9929811111514102 7.789773 6.200119
2274.146293 2317676.775523 0.9919212527619637 7.787556 6.187955
2274.146974 2319615.535836 0.9932758828506336 7.790172 6.201132
2274.147655 2315721.745068 0.9904747438331079 7.784502 6.169428
2274.148336 2317456.223558 0.9916044985539834 7.786093 6.182006
2274.149017 2318063.439077 0.9917639050630096 7.785077 6.179459
2274.149698 2317869.721751 0.9923480778776219 7.789999 6.19619
2274.150379 2316542.204216 0.9907975194487882 7.784148 6.168633
2274.151061 2316901.715206 0.9907237621969465 7.781518 6.161421
2274.151741 2317675.387623 0.9918283435787807 7.787666 6.184925
2274.152422 2322092.9694 0.9940595777839366 7.786456 6.196433
2274.153104 2319750.399764 0.9924712240400237 7.784285 6.17964
2274.153785 2315460.353186 0.9897864326741449 7.779443 6.147204
2274.154466 2319355.015174 0.9911381428636917 7.771273 6.131483
2274.155147 2317026.795142 0.990235992824018 7.774508 6.136916
2274.155828 2318542.802736 0.9915891849045976 7.781985 6.167943
2274.156509 2318386.920755 0.9919740549906751 7.786032 6.181093
2274.15719 2317248.11821 0.9907895345067379 7.780871 6.158234
2274.157871 2320118.780574 0.9924898790769193 7.782816 6.175945
2274.158552 2317264.47978 0.9911724439289333 7.784778 6.170647
2274.159233 2320125.879462 0.9927470618047205 7.785144 6.182832
2274.159914 2317690.615426 0.9906734088533946 7.777049 6.145336
2274.160595 2320259.954946 0.9920110959701924 7.777999 6.157547
2274.161276 2318785.842274 0.991340143284871 7.778805 6.15483
2274.161957 2316457.810048 0.9902381986572364 7.779257 6.148794
2274.162638 2317885.293597 0.990987298175002 7.779626 6.155727
2274.163319 2318467.621211 0.990908760138163 7.775307 6.140472
2274.164 2318880.038735 0.990976056611281 7.772777 6.134065
2274.164681 2317844.91033 0.9905848382666301 7.774765 6.136632
2274.165363 2321319.424721 0.9925207333650172 7.777878 6.160364
2274.166044 2317152.097647 0.9902774437990032 7.774732 6.135758
2274.166725 2317140.665575 0.9903330332870418 7.775696 6.139525
2274.167406 2320434.87621 0.9915133767757605 7.76895 6.122618
2274.168087 2315994.81876 0.9896892796546656 7.773762 6.127994
2274.168768 2319270.226381 0.991070826961237 7.771082 6.128297
2274.169449 2320466.744325 0.9916066581095727 7.770962 6.131078
2274.17013 2317427.210946 0.9905602420813702 7.777334 6.145055
2274.170811 2318046.835778 0.990628387395454 7.773638 6.134064
2274.172173 2320519.562485 0.9915686467468433 7.768986 6.12552
2274.172854 2320350.403581 0.9915374113098598 7.770835 6.129079
2274.173535 2316371.587086 0.9898274367702237 7.77347 6.125687
2274.174216 2324597.14696 0.9932498355238184 7.763138 6.117215
2274.174897 2317932.433153 0.9905573252098895 7.773643 6.132067
2274.175578 2317938.558729 0.9904662206036784 7.771389 6.123514
2274.176259 2324345.526013 0.9931679987035968 7.765571 6.122507
2274.17694 2314806.985558 0.9890657798313425 7.768369 6.102517
2274.177622 2320595.491505 0.9915576795541652 7.767648 6.118958
2274.178303 2319672.788675 0.9912245148647233 7.770778 6.126347
2274.178984 2321074.029016 0.9917523541410243 7.763242 6.103542
2274.179665 2320509.009818 0.9916272890420342 7.771392 6.130973
2274.180346 2321292.74827 0.9918740263922762 7.7684 6.122069
2274.181027 2320736.830098 0.991609320075897 7.763339 6.103146
2274.181708 2317195.319528 0.9900817160068631 7.767845 6.108411
2274.182389 2318806.183523 0.9908326150795838 7.770659 6.123517
2274.183751 2319161.643438 0.991397573782472 7.777726 6.150309
2274.184432 2319910.847143 0.9912612829375721 7.767857 6.117818
2274.185113 2317433.645209 0.9902014683694815 7.769595 6.115964
2274.185794 2320552.952363 0.9915361980089569 7.767214 6.118515
2274.186475 2318711.017247 0.9908144553733234 7.771211 6.12609
2274.187156 2317070.705685 0.9900538255157629 7.77006 6.117402
2274.188518 2320756.172287 0.9916032509385657 7.765172 6.110956
2274.189199 2319105.301685 0.9909173160418605 7.764069 6.101129
2274.189881 2319672.23364 0.9911646402586153 7.76848 6.118583
2274.190562 2324485.460098 0.9932249404269087 7.764979 6.122417
2274.191924 2318954.473271 0.9908362449821077 7.767335 6.112149
2274.192605 2318962.743454 0.9909081548948735 7.762316 6.093734
2274.193286 2318851.917276 0.990843586874854 7.763213 6.095362
2274.193967 2324661.238294 0.9933130598472224 7.758572 6.101415
2274.194648 2319649.805717 0.9912213709531273 7.771007 6.12698
2274.195329 2320484.276224 0.9915013844386198 7.767306 6.11692
2274.19601 2323367.937474 0.9927303795325328 7.763351 6.119325
2274.196691 2321461.46252 0.9919082854836263 7.765822 6.113985
2274.197372 2325123.226694 0.9936530311867539 7.769012 6.138093
2274.198053 2321065.047345 0.9917351927909821 7.765041 6.109493
2274.198734 2319298.107942 0.9909879528273576 7.764207 6.104644
2274.199415 2319696.253908 0.9912613333516023 7.760725 6.090516
2274.200096 2321204.901126 0.9918753811970179 7.760421 6.094214
2274.200777 2323084.132603 0.9926020168255507 7.762321 6.107942
2274.201458 2319475.327584 0.9913036821379906 7.757886 6.081694
2274.202139 2323023.833913 0.9926955185765554 7.758248 6.091418
2274.20282 2323956.35012 0.9932773334099743 7.753142 6.082019
2274.203501 2319998.389362 0.9916692602931931 7.756427 6.074421
2274.204183 2322570.387168 0.9924526541787012 7.759497 6.095785
2274.204864 2323390.832874 0.992850722665314 7.757968 6.091819
2274.205545 2321937.449685 0.99230961947574 7.756728 6.086018
2274.206226 2325446.701865 0.9942897297668485 7.748905 6.067613
2274.206907 2324538.363545 0.9934030789199042 7.755761 6.088255
2274.207588 2328730.340354 0.9954137298677627 7.745802 6.082934
2274.208269 2321009.543945 0.9923591002042679 7.752661 6.065722
2274.20895 2325757.38414 0.9940673734481552 7.752255 6.081572
2274.209631 2320651.558623 0.9920731983458383 7.754253 6.070104
2274.210312 2330293.3922 0.9959883241370404 7.747228 6.086962
2274.210993 2318759.380115 0.991239752294003 7.75576 6.069955
2274.212355 2323120.919909 0.9931823135677175 7.751442 6.070125
2274.213036 2324733.03891 0.993646659439784 7.752321 6.080523
2274.213717 2320697.902534 0.9917028004580917 7.758979 6.090669
2274.214398 2322807.502107 0.9928395068211063 7.753545 6.078571
2274.215079 2323971.14491 0.993135053327383 7.756006 6.090165
2274.21576 2323128.729657 0.9926181150293858 7.762472 6.109902
2274.216442 2326753.880256 0.9944910479646311 7.751447 6.0824
2274.217123 2321821.008949 0.9922143494179497 7.757862 6.088727
2274.217804 2322764.72646 0.992696933288439 7.755513 6.084606
2274.218485 2324914.303942 0.9935341690300645 7.754944 6.091421
2274.219166 2323572.095543 0.9932455337504923 7.751749 6.075925
2274.219847 2323045.139632 0.9928091836096358 7.755465 6.085183
2274.220528 2323585.768815 0.9931814776423085 7.752594 6.078873
2274.221209 2328435.561033 0.9950972354804235 7.75099 6.090171
2274.22189 2319639.920234 0.9914734155051729 7.756115 6.077045
2274.222571 2326574.488655 0.9942403681657282 7.753657 6.092816
2274.223252 2322460.137532 0.9926305788219849 7.754347 6.081426
2274.223933 2324434.163994 0.9936326597348168 7.751057 6.075596
2274.224614 2324238.383337 0.9932139298487976 7.756756 6.092762
2274.225295 2324412.30644 0.9935313630631079 7.751735 6.079801
2274.225976 2321032.629125 0.992140715201385 7.754684 6.074379
2274.226657 2323765.399849 0.9932345558015865 7.752812 6.080015
2274.227338 2328121.865118 0.9950669828857646 7.749118 6.084926
2274.228019 2322795.209434 0.9926629122937373 7.756304 6.087409
2274.228701 2324815.627939 0.9939645800005378 7.748065 6.070577
2274.229382 2323296.193267 0.99319704958064 7.750503 6.073645
2274.230063 2323061.538762 0.9928336414301764 7.754865 6.084482
2274.230744 2329748.584771 0.9957140963698599 7.748671 6.088314
2274.231425 2324724.404613 0.9939465396355146 7.747158 6.070497
2274.232106 2320614.199956 0.9918969488877823 7.755773 6.076937
2274.232787 2328082.898491 0.9949356355304172 7.75124 6.090769
2274.233468 2327164.634807 0.9946634368936876 7.749208 6.084516
2274.234149 2324528.059467 0.9937708453689247 7.749382 6.072473
2274.23483 2325437.801984 0.993995224190897 7.750913 6.079121
2274.235511 2327664.19469 0.995023804115685 7.747898 6.07781
2274.236192 2324795.129768 0.9937950658719511 7.750957 6.075286
2274.236873 2322993.323972 0.9928657446753639 7.753971 6.081304
2274.237554 2323639.811354 0.992997106427025 7.754689 6.090987
2274.238916 2327765.767492 0.9948933144516363 7.749562 6.085851
2274.239597 2322527.837462 0.9925313977171586 7.756522 6.088612
2274.240278 2324946.749201 0.9937297991731483 7.750328 6.082712
2274.24096 2325857.899051 0.9944255980388811 7.746788 6.071043
2274.24164 2328032.446723 0.9949418464188201 7.750428 6.089435
2274.242322 2330667.587591 0.9962191362966536 7.744127 6.085585
2274.243003 2320775.07499 0.9920841787017857 7.751789 6.074201
2274.243684 2332304.448957 0.997006926936304 7.739836 6.084777
2274.244365 2330419.485362 0.9960786116612756 7.746564 6.0854
2274.245046 2325039.064945 0.9942121491895087 7.745167 6.067143
2274.245727 2328845.589617 0.9955333631008932 7.743373 6.081488
