,objID,raMean,decMean,qualityFlag,gMeanPSFMag,gMeanPSFMagErr,gMeanPSFMagNpt,rMeanPSFMag,rMeanPSFMagErr,rMeanPSFMagNpt,iMeanPSFMag,iMeanPSFMagErr,iMeanPSFMagNpt,zMeanPSFMag,zMeanPSFMagErr,zMeanPSFMagNpt,yMeanPSFMag,yMeanPSFMagErr,yMeanPSFMagNpt,rMeanKronMag,rMeanKronMagErr,iMeanKronMag,iMeanKronMagErr,nDetections,gFlags,gQfPerfect,rFlags,rQfPerfect,iFlags,iQfPerfect,zFlags,zQfPerfect,yFlags,yQfPerfect,x,y
510,161941208644466803,120.864437443053,44.9551192826621,52,19.6569004058838,0.00933399982750416,16,19.2614002227783,0.00731999985873699,16,19.11549949646,0.00480000022798777,32,19.0991992950439,0.0138779999688268,10,19.0909004211426,0.0406490005552769,14,19.3617992401123,0.00596700003370643,19.2341995239258,0.00784299988299608,93,115000,0.999861001968384,115000,0.999825000762939,115000,0.999450981616974,115000,0.999538004398346,115000,0.999827980995178,1446,3091
511,161941209456984013,120.94566522879,44.9527934725078,53,19.3087005615234,0.00676399981603026,13,19.0142002105713,0.00588200008496642,15,18.9046993255615,0.00750100007280707,24,18.8682994842529,0.00586500018835068,12,18.8234004974365,0.0457720011472702,12,19.033899307251,0.0110240001231432,18.8236999511719,0.0124369999393821,86,115000,0.9998379945755,115000,0.999493002891541,16892216,0.999575018882751,16892216,0.999644994735718,115000,0.999804019927979,617,3086
512,161941209659521898,120.96593291024,44.9510333480265,52,19.1949996948242,0.00592999998480082,15,18.543399810791,0.00536900013685226,18,18.2973003387451,0.00394200021401048,39,18.1954002380371,0.00597700010985136,16,18.1051998138428,0.0126590002328157,17,18.630199432373,0.00794799998402596,18.380199432373,0.00459499983116984,107,115000,0.999653995037079,115000,0.999675989151001,115000,0.999377012252808,115000,0.999652981758118,115000,0.999612987041473,409,3068
513,161941209709071604,120.970870897101,44.9507684049189,53,21.3829002380371,0.0490019991993904,2,20.4414005279541,0.0216170009225607,18,19.8362007141113,0.0146899996325374,31,19.5928993225098,0.024193000048399,14,19.3265991210938,0.0336450003087521,13,20.1415996551514,0.0286849997937679,19.5555000305176,0.0172659996896982,90,16892216,0.999114990234375,16892216,0.999552011489868,16892216,0.999665021896362,16892216,0.999669015407562,16892216,0.999804973602295,358,3066
514,161971204039544781,120.403931774886,44.9784309007209,52,21.7912998199463,0.105791002511978,6,20.5625991821289,0.0346230007708073,8,19.3362007141113,0.00704299984499812,29,18.6900005340576,0.0168529991060495,17,18.4158000946045,0.0589729994535446,12,20.6060009002686,0.0499880015850067,19.4246006011963,0.012075999751687,77,115000,0.999521970748901,115000,0.999271988868713,115000,0.999239981174469,115000,0.999682009220123,115000,0.999644994735718,6151,3282
515,161971205185316331,120.518517134427,44.9796975591663,52,20.6798000335693,0.0184320006519556,9,19.4461994171143,0.0069050001911819,17,18.6746997833252,0.00429899990558624,30,18.298900604248,0.00837600044906139,12,18.0986003875732,0.0236140005290508,14,19.5263996124268,0.0191290006041527,18.7831001281738,0.00875400006771088,88,115000,0.999396026134491,115000,0.999364972114563,115000,0.999677002429962,115000,0.999701023101807,115000,0.999644994735718,4984,3334
516,161971207294548622,120.729398223579,44.9816388917795,53,20.2935009002686,0.0642810016870499,7,20.0510005950928,0.057948000729084,10,19.7182006835938,0.0358249992132187,14,19.6506996154785,0.0276270005851984,11,19.1569004058838,0.103389002382755,13,18.6774997711182,0.0313219986855984,18.3999004364014,0.0170959997922182,78,16892216,0.999689996242523,16892216,0.999674022197723,16892216,0.999141991138458,16892216,0.998933970928192,16892216,0.999355018138885,2836,3428
517,161971207762733770,120.776248282328,44.9776185434699,52,18.6916007995605,0.006523999851197,8,18.3948001861572,0.00517799984663725,13,18.2754993438721,0.00426900014281273,26,18.263500213623,0.00956100039184093,15,18.2471008300781,0.0356159992516041,14,18.4706001281738,0.0075059998780489,18.3652992248535,0.00448600016534328,91,115000,0.999336004257202,115000,0.99965900182724,115000,0.999679982662201,115000,0.99965900182724,115000,0.999814987182617,2356,3386
518,161971208050926513,120.805103251168,44.9799075328917,53,20.2994995117188,0.0470229983329773,7,19.8819007873535,0.0453330017626286,16,19.5116996765137,0.0265020001679659,22,19.463399887085,0.0317340008914471,10,18.9929008483887,0.0297260005027056,13,18.3038005828857,0.0119009995833039,18.0224990844727,0.0124559998512268,93,16892216,0.999823987483978,16892216,0.999459028244019,16892216,0.999698996543884,16892216,0.999584972858429,16892216,0.99917197227478,2063,3428
519,161971209171986888,120.917174803607,44.9802035289923,53,20.8656005859375,0.0206979997456074,15,20.1180000305176,0.0341220013797283,18,19.6284999847412,0.0252529997378588,17,19.1872997283936,0.0403200015425682,9,18.9701995849609,0.0660609975457191,14,19.5331001281738,0.027080999687314,19.0149002075195,0.0153130004182458,102,16892216,0.999036014080048,16892216,0.999758005142212,16892216,0.999607980251312,16892216,0.999628007411957,16892216,0.999409019947052,921,3471
520,161951203939674192,120.393957364734,44.9612560627561,60,19.9771003723145,0.014151000417769,6,18.8036994934082,0.00695100007578731,10,17.8153991699219,0.00285200006328523,21,17.3435001373291,0.00385400000959635,16,17.0848999023438,0.00579599989578128,10,18.926399230957,0.0173020008951426,17.9067993164063,0.0073870001360774,77,115000,0.999136984348297,115000,0.999279022216797,115000,0.99966299533844,115000,0.99958598613739,115000,0.999589025974274,6246,3032
521,161951203951539007,120.39512343679,44.9652631962031,60,20.9181995391846,0.0283010005950928,7,19.547700881958,0.0112969996407628,8,18.0627002716064,0.00375499995425344,25,17.3854007720947,0.00384199991822243,18,17.0555992126465,0.0136639997363091,11,19.6557006835938,0.00812800042331219,18.1434001922607,0.00718799978494644,83,115000,0.999529004096985,115000,0.999831974506378,115000,0.99964302778244,115000,0.999598026275635,115000,0.999693989753723,6236,3090
522,161971210035735574,121.003565274481,44.9790886333881,60,18.9734001159668,0.0106650004163384,15,17.7828998565674,0.00379800004884601,14,17.1746997833252,0.00352100003510714,29,16.9020004272461,0.00218000006861985,16,16.7040004730225,0.0146540002897382,11,17.8493003845215,0.00588299985975027,17.2422008514404,0.0032150000333786,92,115000,0.99981302022934,115000,0.999450981616974,115000,0.999835014343262,115000,0.999608993530273,115000,0.99930602312088,40,3486
523,161951205470415464,120.547042780868,44.962320753283,60,20.9951992034912,0.0329140014946461,10,19.8286991119385,0.00901999976485968,12,18.4839992523193,0.00548900011926889,25,17.8561992645264,0.00745900021865964,13,17.5468006134033,0.0237499997019768,14,19.9361000061035,0.0177389997988939,18.5872993469238,0.00841700006276369,90,115000,0.999554991722107,115000,0.999363005161285,115000,0.999593019485474,115000,0.999575018882751,115000,0.999544024467468,4686,3092
524,161951206400143505,120.639982243542,44.9607051371718,52,22.1166000366211,0.272287011146545,3,21.1905002593994,0.0247060004621744,16,19.9839000701904,0.0159709993749857,26,19.377799987793,0.0166200008243322,15,19.0953006744385,0.0201409999281168,13,21.1411991119385,0.0717519968748093,20.1126003265381,0.0285170003771782,75,115000,0.999103009700775,115000,0.999678015708923,115000,0.999761998653412,115000,0.999620974063873,115000,0.999683976173401,3737,3098
525,161951207000264523,120.69999839372,44.961553955934,52,21.6072006225586,0.0610329993069172,13,20.488899230957,0.0308769997209311,16,19.3682994842529,0.00699600018560886,26,18.836799621582,0.0122130000963807,11,18.5944004058838,0.0285359993577003,17,20.5004005432129,0.0267990007996559,19.4477996826172,0.0157590005546808,88,115000,0.999723970890045,115000,0.999818980693817,115000,0.99964702129364,115000,0.999266982078552,115000,0.999634981155396,3126,3129
526,161951207867987812,120.786792916247,44.9643128465141,53,21.7262992858887,0.115533001720905,9,20.502799987793,0.0320769995450974,17,19.8924007415771,0.0250569991767406,16,19.5568008422852,0.0309120006859303,14,19.229700088501,0.0680710002779961,15,20.0300006866455,0.0255030002444983,19.475700378418,0.0202709995210171,86,16892216,0.999697983264923,16892216,0.999710977077484,16892216,0.999643981456757,16892216,0.999234974384308,16892216,0.999548971652985,2242,3197
